,Zygote,2C,4C,8C,E6.5,E7.5,mES2iL,8-rep1,8-rep2
chr5-94700001-94800000,1.0,0.7083,0.0,0.0,0.0,0.0,0.3611,0.2174,0.2137
chr5-94800001-94900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167,0.0
chr5-94900001-95000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242
chr5-95000001-95100000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0
chr5-9500001-9600000,0.0,0.0,0.0,0.0,0.0,0.0,0.6325,0.0,0.375
chr5-95100001-95200000,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr5-95200001-95300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr5-95300001-95400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
chr5-95400001-95500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr5-95500001-95600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708
chr5-95600001-95700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr5-95700001-95800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.2
chr5-95800001-95900000,0.5779,0.0,0.0,0.0,0.4,0.7912,0.0455,0.0,0.1333
chr5-95900001-96000000,0.125,0.0,0.0,0.0,0.34,0.2607,0.1351,1.0,0.05
chr5-96000001-96100000,0.0,0.0,0.0,0.0,0.0,0.0,0.1951,0.0,0.0556
chr5-9600001-9700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr5-96100001-96200000,0.0101,0.0354,0.0,0.0282,0.0305,0.0428,0.0358,0.0238,0.0607
chr5-96200001-96300000,0.5891,0.5868,0.125,0.4688,0.5348,0.6187,0.3524,0.2088,0.2464
chr5-96300001-96400000,0.0282,0.0224,0.1943,0.0007,0.1131,0.1504,0.1653,0.0674,0.0914
chr5-96400001-96500000,0.0,0.0,0.0,0.0,0.0,0.0,0.5175,0.0,0.0
chr5-96500001-96600000,0.0,0.1667,0.0,0.0,0.0,0.875,0.384,0.0,0.0
chr5-96600001-96700000,0.3132,0.3338,0.507,0.2578,0.8598,0.9506,0.6357,0.25,0.57
chr5-96700001-96800000,0.5538,0.6787,0.424,0.4118,0.664,0.7278,0.4035,0.0625,0.1051
chr5-96800001-96900000,0.0719,0.1682,0.0,0.0833,0.8049,0.8358,0.3761,0.4496,0.1234
chr5-96900001-97000000,0.0082,0.0146,0.04,0.0183,0.0436,0.0413,0.0703,0.0315,0.0254
chr5-97000001-97100000,0.4995,0.2882,0.5964,0.5429,0.7762,0.8946,0.3478,0.2619,0.1702
chr5-9700001-9800000,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0
chr5-97100001-97200000,0.1712,0.0364,0.0,0.0357,0.0552,0.0486,0.087,0.0061,0.0494
chr5-97200001-97300000,0.1538,0.0534,0.0034,0.1667,0.6585,0.835,0.383,0.3125,0.625
chr5-97300001-97400000,0.0645,0.2547,0.0,0.0269,0.21,0.569,0.2047,0.0469,0.2283
chr5-97400001-97500000,0.8037,0.3636,0.0,0.2913,0.5479,0.7802,0.3089,0.25,0.1455
chr5-97500001-97600000,0.0,0.0,0.0,0.0,0.0,0.0,0.3817,0.0625,0.0556
chr5-97600001-97700000,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
chr5-97700001-97800000,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,0.0
chr5-97800001-97900000,0.5588,0.7241,0.0,0.0,0.5962,0.6992,0.2448,0.625,0.0
chr5-97900001-98000000,0.256,0.4503,0.0,0.1992,0.1269,0.1174,0.2215,0.0,0.0
chr5-98000001-98100000,0.0552,0.0192,0.0011,0.1043,0.0325,0.0543,0.1923,0.0187,0.1148
chr5-9800001-9900000,0.8788,0.0,0.0,0.0,0.75,0.0,0.3817,0.2333,0.2022
chr5-98100001-98200000,0.0041,0.0169,0.0,0.0335,0.0638,0.0424,0.0233,0.5433,0.0698
chr5-98200001-98300000,0.0163,0.0162,0.0,0.0048,0.1166,0.1266,0.2077,0.0763,0.1288
chr5-98300001-98400000,0.08,0.0466,0.0282,0.0,0.2566,0.3383,0.2753,0.0463,0.1
chr5-98400001-98500000,0.0,0.0,0.0,0.2,0.0,0.0,0.6081,0.0,0.3154
chr5-98500001-98600000,0.0,0.2083,0.0,0.0,0.5111,0.7421,0.6085,0.0,0.0
chr5-98600001-98700000,0.2222,0.0,0.0,0.6667,0.6784,0.9394,0.16,0.0,0.0
chr5-98700001-98800000,0.0365,0.0,0.0,0.0,0.4286,0.725,0.4422,0.0,0.4286
chr5-98800001-98900000,0.1936,0.2119,0.0499,0.0342,0.0947,0.1049,0.3012,0.0269,0.0518
chr5-98900001-99000000,0.625,0.2052,0.0,1.0,0.7022,0.6627,0.4637,0.5,0.0
chr5-99000001-99100000,0.0511,0.1164,0.0,0.0355,0.0927,0.0966,0.4113,0.0362,0.0099
chr5-9900001-10000000,0.0,0.0,0.0,0.0,1.0,0.0,0.4124,0.0,0.0
chr5-99100001-99200000,0.0,0.0,0.0,0.0,0.0,0.0,0.3795,0.0,0.0
chr5-99200001-99300000,0.1498,0.1026,0.2448,0.0679,0.1498,0.2097,0.3188,0.1341,0.1772
chr5-99300001-99400000,0.599,0.5844,0.8526,0.0,0.7582,0.8679,0.3702,0.0513,0.3313
chr5-99400001-99500000,0.5068,0.3567,0.0,0.0,0.552,0.5903,0.418,0.2833,0.2235
chr5-99500001-99600000,0.5357,0.3301,0.0,0.075,0.7372,0.7441,0.3381,0.0,0.0
chr5-99600001-99700000,0.2389,0.3234,0.3512,0.285,0.4359,0.5465,0.4645,0.2048,0.1467
chr5-99700001-99800000,0.0506,0.0102,0.0,0.0374,0.1968,0.2322,0.2044,0.0404,0.0479
chr5-99800001-99900000,0.0985,0.1538,0.1667,0.0,0.5607,0.7349,0.397,0.28,0.2
chr5-99900001-100000000,0.1035,0.1017,0.0018,0.0666,0.044,0.0693,0.0745,0.4519,0.1378
chr6-1-100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-100000001-100100000,0.2648,0.0,0.0,0.0,0.4912,0.812,0.3323,0.0667,0.1429
chr6-10000001-10100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-1000001-1100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-100001-200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-100100001-100200000,0.1442,0.1356,0.2587,0.0778,0.5091,0.7523,0.3237,0.5551,0.3856
chr6-100200001-100300000,0.044,0.0405,0.125,0.0225,0.043,0.0511,0.0399,0.0216,0.011
chr6-100300001-100400000,0.2603,0.1523,0.1429,0.2538,0.48,0.6564,0.3585,0.5455,0.3663
chr6-100400001-100500000,0.1893,0.2962,0.0899,0.1346,0.5503,0.5723,0.2103,0.0813,0.2006
chr6-100500001-100600000,0.0,0.0652,0.1667,0.0,0.1947,0.1937,0.1953,0.1121,0.109
chr6-100600001-100700000,0.0608,0.028,0.1135,0.1007,0.2162,0.2519,0.1646,0.2,0.143
chr6-100700001-100800000,0.0425,0.1035,0.0,0.0006,0.2779,0.314,0.2577,0.1966,0.1489
chr6-100800001-100900000,0.0955,0.0255,0.0,0.0235,0.0651,0.0833,0.1278,0.1236,0.0294
chr6-100900001-101000000,0.1591,0.1021,0.0,0.1429,0.5487,0.6126,0.4438,0.1786,0.125
chr6-101000001-101100000,0.4402,0.5312,0.0,0.25,0.7562,0.8732,0.2408,0.5,0.2321
chr6-10100001-10200000,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
chr6-101100001-101200000,0.4898,0.5641,1.0,0.1429,0.3529,0.3654,0.2911,0.2,0.1327
chr6-101200001-101300000,0.4703,0.5319,1.0,0.3333,0.6622,0.6474,0.3586,0.25,0.0
chr6-101300001-101400000,0.0427,0.0154,0.0013,0.0,0.0212,0.0149,0.1425,0.0114,0.0213
chr6-101400001-101500000,0.0476,0.0,0.0,0.0,0.0,0.0,0.56,0.1857,0.625
chr6-101500001-101600000,0.1841,0.4299,0.9595,0.0,0.594,0.568,0.1478,0.0667,0.1157
chr6-101600001-101700000,0.0,0.0,0.0,0.0,0.7273,0.9375,0.4365,0.0,0.1
chr6-101700001-101800000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0833
chr6-101800001-101900000,0.125,0.0,0.0,0.0,0.0,0.0,0.463,0.0,0.0
chr6-101900001-102000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-102000001-102100000,0.2529,0.7626,0.0,0.2975,0.7293,0.8796,0.4762,0.1476,0.1668
chr6-10200001-10300000,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-102100001-102200000,0.3462,0.4286,0.0,0.0,0.8125,0.5833,0.0,0.0,0.17
chr6-102200001-102300000,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.0
chr6-102300001-102400000,0.0,0.0,0.0,0.0,0.0,0.0,0.6452,0.0,0.0
chr6-102400001-102500000,0.0,0.35,0.0,0.0,0.0,0.0,0.3623,0.0,0.0
chr6-102500001-102600000,0.1826,0.1231,0.0,0.0,0.0162,0.0104,0.0224,0.4,0.0
chr6-102600001-102700000,0.3242,0.6797,0.6772,0.3337,0.5298,0.6466,0.1602,0.0476,0.1795
chr6-102700001-102800000,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0833,0.0357
chr6-102800001-102900000,0.0,0.0,0.0,0.0,0.0,0.0,0.3662,0.0,0.0
chr6-102900001-103000000,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,0.0,0.0
chr6-103000001-103100000,0.0,0.0,0.0,0.5385,0.0,0.0,0.2729,0.2,0.2262
chr6-10300001-10400000,0.8673,0.0,0.0,0.0,0.0,0.0,0.5643,0.0,0.2526
chr6-103100001-103200000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
chr6-103200001-103300000,0.5,0.0,0.0,0.0,0.0,0.9487,0.2973,0.0,0.0
chr6-103300001-103400000,0.0,0.0,0.0,0.0,0.0,0.0,0.4363,0.0,0.0
chr6-103400001-103500000,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0918
chr6-103500001-103600000,0.0,0.0,0.0,0.1065,0.1439,0.14,0.1538,0.0,0.0917
chr6-103600001-103700000,0.3657,0.2467,0.0,0.3021,0.5623,0.6288,0.4291,0.2586,0.2723
chr6-103700001-103800000,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
chr6-103800001-103900000,0.1754,0.75,0.0,0.0,0.6505,0.7857,0.6604,0.275,0.15
chr6-103900001-104000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-104000001-104100000,0.0,0.0,0.0,0.0,0.0,0.0,0.1404,0.0,0.0
chr6-10400001-10500000,0.0,0.0,0.0,0.0,0.0,0.0,0.5563,0.0,0.5
chr6-104100001-104200000,0.2244,0.0,0.0,0.0769,0.0,0.0,0.2143,0.0,0.0
chr6-104200001-104300000,0.5,0.2857,0.0,0.7273,0.3333,0.8214,0.5016,0.0,0.0179
chr6-104300001-104400000,0.2222,0.0,0.0,0.0,0.0,0.0,0.5972,0.0,0.0
chr6-104400001-104500000,0.9167,0.122,0.0,0.25,0.0,0.0,0.0,0.0,0.0
chr6-104500001-104600000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
chr6-104600001-104700000,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0
chr6-104700001-104800000,0.3462,0.35,0.0,0.3889,0.5455,0.0,0.581,0.0,0.3333
chr6-104800001-104900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-104900001-105000000,0.9713,0.4559,0.0,0.0,0.7059,0.9048,0.3118,0.0,0.2
chr6-105000001-105100000,0.8056,0.0,0.0,0.0,0.0,0.8333,0.5031,0.0,0.0
chr6-10500001-10600000,0.0,0.0,0.0,0.0,0.0,0.0,0.6945,0.2373,0.3328
chr6-105100001-105200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-105200001-105300000,0.2518,0.1316,0.0,0.5,0.7449,0.8929,0.2429,0.5167,0.3631
chr6-105300001-105400000,0.2222,0.0,0.0,0.0,0.0,0.0,0.375,0.0769,0.0433
chr6-105400001-105500000,0.1404,0.0125,0.0,0.0,0.8222,0.9048,0.2478,0.0357,0.1766
chr6-105500001-105600000,0.0,0.0,0.0,0.0,0.0,0.0,0.5909,0.1237,0.1197
chr6-105600001-105700000,0.0,0.0,0.0,0.0,0.1212,0.175,0.023,0.0739,0.0464
chr6-105700001-105800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0,0.0
chr6-105800001-105900000,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
chr6-105900001-106000000,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.2
chr6-106000001-106100000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
chr6-10600001-10700000,0.0,0.0,0.0,0.0,0.0,1.0,0.0467,0.125,0.2421
chr6-106100001-106200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-106200001-106300000,0.3333,0.2931,0.0,0.165,0.0,0.0,0.0,0.0,0.0
chr6-106300001-106400000,0.5929,0.7389,0.0,1.0,0.7391,0.0,0.6667,0.0455,0.0653
chr6-106400001-106500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-106500001-106600000,0.1449,0.0,0.0,0.0,0.285,0.2292,0.1196,0.0,0.0
chr6-106600001-106700000,0.3333,0.0,0.0,0.0,0.0,0.0,0.4078,0.2,0.0
chr6-106700001-106800000,0.0646,0.0566,0.0,0.0,0.0269,0.0435,0.0816,0.1087,0.0339
chr6-106800001-106900000,0.0,0.0,0.0,0.0,0.0123,0.0144,0.1746,0.0441,0.0201
chr6-106900001-107000000,0.1,0.0,0.0,0.0,0.0,0.0,0.5937,0.0,0.0
chr6-107000001-107100000,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,0.0,0.0
chr6-10700001-10800000,0.275,0.6176,0.0,0.0,0.6364,0.2115,0.7441,0.2875,0.2882
chr6-107100001-107200000,0.6485,0.5044,0.0,0.6772,0.6096,0.7357,0.1667,0.141,0.1578
chr6-107200001-107300000,0.5,0.2356,0.0,0.0,0.8267,0.8889,0.513,0.2917,0.2091
chr6-107300001-107400000,0.6111,0.0,0.0,0.0,0.0625,0.6,0.6106,0.1447,0.2151
chr6-107400001-107500000,0.0,0.0,0.0,0.0,0.0,0.0,0.2692,0.2,0.0
chr6-107500001-107600000,0.001,0.087,0.0,0.0,0.1741,0.117,0.4229,0.0455,0.117
chr6-107600001-107700000,0.3917,0.2786,0.0,0.0625,0.8237,0.6952,0.4381,0.1588,0.1166
chr6-107700001-107800000,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0
chr6-107800001-107900000,0.0,0.0,0.0,0.0,0.0,0.6667,0.3437,0.0,0.0
chr6-107900001-108000000,0.3264,0.2262,0.0,0.4033,0.6186,0.5779,0.4497,0.1789,0.0955
chr6-108000001-108100000,0.0,0.0,0.0,0.0,0.0,0.0,0.1838,0.1625,0.0
chr6-10800001-10900000,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,0.0,0.0
chr6-108100001-108200000,0.0615,0.0,0.0,0.0,0.0599,0.0426,0.3038,0.0271,0.0688
chr6-108200001-108300000,0.1656,0.0932,0.2727,0.0627,0.2023,0.2089,0.1217,0.0304,0.0298
chr6-108300001-108400000,0.5177,0.6452,0.0,0.2797,0.7992,0.803,0.3472,0.2123,0.284
chr6-108400001-108500000,0.3544,0.3913,0.3194,0.5411,0.5572,0.6881,0.3641,0.3125,0.4703
chr6-108500001-108600000,0.2378,0.1078,0.041,0.5606,0.5451,0.6043,0.2344,0.0848,0.1585
chr6-108600001-108700000,0.042,0.0147,0.0043,0.0438,0.0726,0.0526,0.1308,0.0629,0.0268
chr6-108700001-108800000,0.032,0.0196,0.0515,0.0022,0.0943,0.13,0.1123,0.0071,0.0092
chr6-108800001-108900000,0.0334,0.0171,0.0,0.0025,0.0404,0.0585,0.0812,0.036,0.0181
chr6-108900001-109000000,0.6337,0.31,0.0,0.0,0.0,0.0,0.2116,0.11,0.1701
chr6-109000001-109100000,0.4895,0.305,0.0,0.0,0.4765,0.8065,0.3607,0.1875,0.2527
chr6-10900001-11000000,0.5401,0.5344,0.0,0.3157,0.5634,0.7343,0.4316,0.2035,0.0417
chr6-109100001-109200000,0.25,0.0,0.0,0.0,0.3399,0.0,0.2188,0.0,0.0
chr6-109200001-109300000,0.55,0.3969,0.0,0.6667,0.5971,0.7042,0.5289,0.0,0.354
chr6-109300001-109400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-109400001-109500000,0.0,0.0,0.0,0.0,0.0,1.0,0.3469,0.75,0.0774
chr6-109500001-109600000,0.3222,0.2154,0.0,0.0,0.7637,0.6924,0.3911,0.0947,0.1389
chr6-109600001-109700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-109700001-109800000,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.3333,0.0
chr6-109800001-109900000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
chr6-109900001-110000000,0.0,0.0,0.0,0.0,0.0,0.0,0.825,0.4,0.1395
chr6-110000001-110100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-11000001-11100000,0.1515,0.0,0.0,0.1149,0.0,0.0,0.1444,0.0,0.0
chr6-1100001-1200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-110100001-110200000,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
chr6-110200001-110300000,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
chr6-110300001-110400000,0.0,0.0,0.0,0.0,0.0,0.0,0.2337,0.0,0.0
chr6-110400001-110500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-110500001-110600000,0.0,0.0,0.0,0.0,0.0,0.0,0.3875,0.0,0.0
chr6-110600001-110700000,0.0038,0.0,0.0,0.0032,0.1051,0.0864,0.0612,0.0,0.0471
chr6-110700001-110800000,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
chr6-110800001-110900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-110900001-111000000,0.0,0.0,0.0,0.0,0.0,0.0,0.1417,0.0,0.0
chr6-111000001-111100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-11100001-11200000,0.0,0.0,0.0,0.0,0.5361,0.7691,0.4014,0.0,0.08
chr6-111100001-111200000,0.0,0.0,0.0,0.0,0.0,0.0,0.3776,0.0,0.0
chr6-111200001-111300000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
chr6-111300001-111400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr6-111400001-111500000,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,0.0,0.0
chr6-111500001-111600000,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
chr6-111600001-111700000,0.0,0.0,0.0,0.0,0.0,0.0,0.4573,0.0,0.0
chr6-111700001-111800000,0.0,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0
chr6-111800001-111900000,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0
chr6-111900001-112000000,0.7727,0.0,0.0,0.0,0.0,0.0,0.5914,0.7375,0.7333
chr6-112000001-112100000,0.0,0.0,0.0,0.0,0.0,0.0,0.6873,0.0,0.15
chr6-11200001-11300000,0.15,0.125,0.0,0.0,0.1667,0.0,0.5718,0.2227,0.2599
chr6-112100001-112200000,0.3333,0.0,0.0,0.0,0.0,0.8269,0.2991,0.1645,0.1168
chr6-112200001-112300000,0.2518,0.1082,0.0,0.1481,0.1898,0.3539,0.3889,0.1367,0.1406
chr6-112300001-112400000,0.2305,0.175,0.0,0.1276,0.5308,0.6978,0.2152,0.2626,0.2284
chr6-112400001-112500000,0.1432,0.0793,0.0591,0.0,0.354,0.3275,0.1925,0.0736,0.2183
chr6-112500001-112600000,0.2075,0.0,0.0,0.0,0.6893,0.7308,0.3476,0.3403,0.5
chr6-112600001-112700000,0.0321,0.0106,0.0,0.0027,0.035,0.0454,0.2305,0.0547,0.0312
chr6-112700001-112800000,0.5095,0.08,0.0,0.05,0.7045,0.7101,0.4,0.263,0.4167
chr6-112800001-112900000,0.195,0.1851,0.534,0.2889,0.6991,0.8169,0.384,0.3593,0.3286
chr6-112900001-113000000,0.0175,0.0378,0.0823,0.0343,0.226,0.3236,0.1746,0.1759,0.0653
chr6-113000001-113100000,0.0767,0.0069,0.0,0.0263,0.0212,0.0337,0.0447,0.1121,0.0318
chr6-11300001-11400000,0.0,0.0,0.0,0.0,0.0,0.0,0.4582,0.0,0.0
chr6-113100001-113200000,0.014,0.0058,0.0,0.0062,0.0674,0.0727,0.1561,0.2417,0.1166
chr6-113200001-113300000,0.2349,0.1388,0.2556,0.1047,0.1381,0.1149,0.1404,0.0383,0.0432
chr6-113300001-113400000,0.2181,0.1724,0.3405,0.0969,0.1663,0.1636,0.0856,0.0468,0.0563
chr6-113400001-113500000,0.0591,0.1022,0.1267,0.0843,0.2079,0.2599,0.1288,0.0905,0.0812
chr6-113500001-113600000,0.0075,0.0086,0.0038,0.0,0.0599,0.0458,0.1832,0.0513,0.1304
chr6-113600001-113700000,0.0722,0.0248,0.0225,0.0268,0.063,0.0721,0.0764,0.096,0.0381
chr6-113700001-113800000,0.5081,0.265,0.5,0.2077,0.6075,0.6428,0.2498,0.3568,0.2527
chr6-113800001-113900000,0.2878,0.133,0.7475,0.1614,0.3017,0.2964,0.2059,0.2375,0.0716
chr6-113900001-114000000,0.1349,0.2619,0.0,0.1986,0.6229,0.6782,0.3726,0.1197,0.1425
chr6-114000001-114100000,0.0835,0.0399,0.1587,0.0303,0.1496,0.2368,0.26,0.0262,0.0247
chr6-11400001-11500000,0.625,0.8571,0.0,0.0,0.0,0.4869,0.4352,0.2333,0.1848
chr6-114100001-114200000,0.0816,0.1775,0.0,0.0,0.1476,0.2419,0.3445,0.0238,0.0247
chr6-114200001-114300000,0.0106,0.0298,0.0134,0.0,0.2586,0.3368,0.1616,0.0667,0.1149
chr6-114300001-114400000,0.0647,0.0563,0.05,0.0,0.2182,0.255,0.2378,0.0412,0.0592
chr6-114400001-114500000,0.1359,0.1683,0.2739,0.1578,0.5137,0.7196,0.2071,0.1822,0.2056
chr6-114500001-114600000,0.0167,0.0,0.0,0.0,0.0,0.0,0.2955,0.1696,0.1935
chr6-114600001-114700000,0.0909,0.0637,0.0,0.0,0.1441,0.1406,0.2462,0.1833,0.2385
chr6-114700001-114800000,0.3457,0.2163,0.6463,0.0,0.5163,0.4805,0.3062,0.2778,0.3676
chr6-114800001-114900000,0.5081,0.3051,0.5627,0.2778,0.7003,0.6956,0.3371,0.1,0.2403
chr6-114900001-115000000,0.0583,0.0677,0.2,0.1152,0.0538,0.091,0.0955,0.025,0.0552
chr6-115000001-115100000,0.2072,0.1058,0.0889,0.0,0.0073,0.0862,0.2216,0.0083,0.0511
chr6-11500001-11600000,0.4046,0.3611,0.0,0.0,0.6207,0.8095,0.3248,0.0,0.1
chr6-115100001-115200000,0.0391,0.0324,0.5874,0.0,0.0336,0.0488,0.0452,0.0192,0.0
chr6-115200001-115300000,0.0417,0.0,0.0,0.0812,0.6031,0.7747,0.4524,0.1043,0.3311
chr6-115300001-115400000,0.2627,0.325,0.0,0.0366,0.1519,0.1935,0.1078,0.1007,0.0566
chr6-115400001-115500000,0.0,0.0,0.0,0.0,0.7656,0.7292,0.2067,0.0,0.1762
chr6-115500001-115600000,0.1043,0.1296,0.0667,0.1597,0.3674,0.3711,0.255,0.0922,0.151
chr6-115600001-115700000,0.0633,0.033,0.1667,0.0509,0.0972,0.1253,0.0911,0.0209,0.0157
chr6-115700001-115800000,0.1589,0.1458,0.3333,0.138,0.466,0.508,0.2083,0.2485,0.1516
chr6-115800001-115900000,0.0066,0.0264,0.0459,0.0294,0.079,0.0846,0.0865,0.0172,0.0156
chr6-115900001-116000000,0.171,0.0732,0.0537,0.0794,0.1688,0.1988,0.2192,0.1121,0.1649
chr6-116000001-116100000,0.2899,0.1213,0.1522,0.1667,0.5531,0.651,0.184,0.1336,0.2607
chr6-11600001-11700000,0.2686,0.2818,0.0,0.1446,0.5248,0.6702,0.564,0.1833,0.2155
chr6-116100001-116200000,0.0147,0.2,0.2441,0.0452,0.0068,0.0633,0.0451,0.0258,0.0208
chr6-116200001-116300000,0.0152,0.0191,0.0,0.0119,0.0156,0.0235,0.2213,0.011,0.0249
chr6-116300001-116400000,0.0103,0.0099,0.0,0.0016,0.0112,0.005,0.0555,0.0066,0.0266
chr6-116400001-116500000,0.027,0.3692,0.0,0.0,0.3503,0.3855,0.2842,0.0,0.0648
chr6-116500001-116600000,0.1562,0.0,0.0,0.0,0.0,0.2778,0.3254,0.0,0.1333
chr6-116600001-116700000,0.0877,0.1376,0.1442,0.0893,0.2026,0.2339,0.3058,0.0752,0.0767
chr6-116700001-116800000,0.2187,0.2942,0.0,0.0848,0.4119,0.4708,0.2733,0.1398,0.1396
chr6-116800001-116900000,0.0,0.0,0.0,0.1,0.0,0.75,0.256,0.378,0.1756
chr6-116900001-117000000,0.0,0.0,0.0,0.0,0.0,0.0,0.4307,0.0,0.0
chr6-117000001-117100000,0.3856,0.7214,0.4697,0.02,0.6354,0.3644,0.2576,0.0554,0.0577
chr6-11700001-11800000,0.5305,0.5962,0.0,0.5,0.6189,0.7821,0.05,0.0,0.1938
chr6-117100001-117200000,0.0601,0.0167,0.1115,0.1052,0.1846,0.1671,0.1758,0.1688,0.044
chr6-117200001-117300000,0.1864,0.0857,0.0,0.087,0.465,0.8311,0.4732,0.6429,0.3622
chr6-117300001-117400000,0.1483,0.2489,0.0,0.3333,0.4295,0.8404,0.3117,0.4167,0.15
chr6-117400001-117500000,0.3795,0.4625,0.0,0.0,0.6462,0.8684,0.4756,0.2779,0.0
chr6-117500001-117600000,0.4163,0.4009,0.3339,0.0095,0.7901,0.8338,0.4236,0.221,0.2511
chr6-117600001-117700000,0.0,0.6,0.0,0.0,0.2,0.7183,0.2595,0.1468,0.0617
chr6-117700001-117800000,0.2451,0.2261,0.0,0.0,0.4829,0.7799,0.4688,0.0841,0.197
chr6-117800001-117900000,0.0282,0.0142,0.0,0.0302,0.1037,0.1488,0.0901,0.0513,0.0454
chr6-117900001-118000000,0.0378,0.0379,0.1149,0.0152,0.0325,0.0664,0.0805,0.0575,0.0736
chr6-118000001-118100000,0.1059,0.0605,0.1,0.0054,0.0998,0.1273,0.2206,0.0603,0.0545
chr6-11800001-11900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0308,0.3333,0.0667
chr6-118100001-118200000,0.0196,0.033,0.0087,0.0493,0.0861,0.0997,0.1877,0.1503,0.0333
chr6-118200001-118300000,0.1787,0.0869,0.25,0.0,0.675,0.7434,0.3837,0.1667,0.2444
chr6-118300001-118400000,0.4239,0.1162,0.1677,0.3148,0.6626,0.7521,0.3188,0.2469,0.4666
chr6-118400001-118500000,0.0541,0.0762,0.236,0.0,0.0907,0.1583,0.1611,0.1125,0.1055
chr6-118500001-118600000,0.0417,0.0,0.0,0.0625,0.132,0.1441,0.1463,0.0421,0.0664
